tweets,type
خاصك حلقه علي مريولين ديال لهنود حتي هما عالام,1
واله لا اعرف ابكي علي العراق ام اضحك ولكن بصراحه كلامك واعر,0
واله الشعب العراقي شهامه ويخبلون واعرفهم هاذ مايمثلون العراق ابد غير هكا فنان مت بالضحك,1
قناه رائعه وليت مدمنه عليها ماهذا يا هذا,1
قتلتني بالضحك خويا خاليد و اله فيديواتك كل فيديو احلي من الثاني و هاد الشيء ماشي جديد عليك حيت انت مبدع شكرا ليك علي كل مجهوداتك لي تبذلها باش تعطينا احسن ماعندك ربي يوفقك و يحفظك و احلي تحيه لمغاربه السكر ختي العروسه ردي الزمر لماليه السلام عليكم,1
الحمد له علي مخلوقاتنا المغربيه,1
خويا خالد كيباليا المشرملين والمريولين دالمغرب الرحمه داله مداك الاغنيه دخلتلي فعقلي وليت مشا وكنقولا تحيا ليك اخويا واعر وتحيا الخوتنا العراق وتحيا الخيا جمال الفا بيبي,1
يعطيك الصحه احلي يوتوبير كمل راك هابل تحياتي لك من الجزائر,1
ه غمزه وبوسه الوايز كارثه href,1
تبرك اله عليك اخي فيدو حلو كتير,1
هد شي ولا تيخلع واله رجوله و الغيره بدات كتنقرض اله يسترنا و يستر وليداتنا مابقي مايعجب,0
اغنيه صافي لصقات فمخي ومبقيت كنفكر فتحاجه مشكيله هادي صورني ياعطواني صورني ياعطواني اريد اهلي,0
ناري راه بزاف عتفت راسي فاش شفتهم واله,1
الحمد اله علي رجال المغرب واله اله يحفضهم حامدين شاكرين,1
ه خرب حضي انفضحنه بين العربان ديلا عاتي خل الشعب يرتاح يعيش العراق دەست خۆش کاک,1
اخويا كيف ما كان الحال المريولين عندنا مرجلين غير معندهمش المخ,1
هذوله مريولين العراق تحيه من العراق الي المغرب,1
افضل يوتوبر حق رب ا خويا خالد,1
bravo bravo bravo khalid top top top toujours,1
حرام عليك مو كل الشعب عطوانين تحيه من تونس,1
لا حول ولا قوه الا باله العلي العظيم هذا هو المضحك المبكي لاسف اصبحت التربيه في خبر كان,0
ياخلايا مت بالضحك,1
ميا وستا علم قوس قزح يرفرف عاليا البدي في هذا لحظه يقول ياحليلي يا حليلي,1
العز خويا خالد ه طيرتيني والمشكله كلشي ولا كتكلم علي العطواني فالقنوات ديالهم kit inspiraw mnek,1
كنتفرج هاد الفيديو غي باش نضحك,1
الحاجه الوحيده الي عجباتني هي التلاجه فالبيت مكرهتش شي وحدا,1
ه ماشاء اله علي المغرب,1
ناري قتلوني بضحك ه انا فيا الفضول نعرف ديك العروسه كيغاتكون ملي هما دايرين ديك الحاله كلها فراسهم اش خلاو البنات,1
الفديو وريتو لواحد صديق ديالي من العراق نري كان شوي او غدي يموت,1
احسن ماقيل فهاد الحلقه quot وجهوم صفي من مستقبلي quot,1
ما هذه الكائنات الفضائيه ه الهم روتيني اليومي,1
خالد غاتقتلني ا مسخوط الواليدين,1
اتبارك اله علي شعورات تحيه لشعب العراقي هد المرض موجود في جميع الدول العربيه,1
من بعد هاذ الفيديو راني في كل دوره نقول صورني يا عطواني,1
تصورني يا عطواني the whole freaking song is crazy also it 39 epic,1
واله غير تنحي الغمه,1
مفروض ياخدوا جائزه نوبل لانهم اثبتوا بشعرهم دا خطء نظريه الجاذبيه,1
قتلتني ضحك,1
لا حول ولا قوه الا باله العلي العظيم انا له وانا اليه راجعون في شباب امه محمد اقسم باله شيء يدمي القلب,0
ياربي ياحبيبي تسترنا وتستر علي امه المسلمين واله الوضع يحزن اش هاد شي تنشوفو كيخلع,0
ضحكتيني بداك البوسه الي سيفطتيلهوم اله يستر ياربي,1
كيقول المثل كاين راجل و كاين ارويجل و كاين لمرجل و كاين لمترجل و كاين غير لي خاشي راسو بين رجال باش يتسما راجل وا خوتشي هذو معرفتش محلهم من الاعراب,1
اعطاني اله صوت جميل جدا فوظفته في تلاوه القران الكريم فهل من مشجع لاهل القران فمرحبا بالجميع,0
هير هو الايمو تاع العراق حسن شويه من الايمو لي كنا فيه ه بس ردو زمر لماليه اخويا نتا كاين,1
حسافه علي العراق ورجاله كان يضرب بهم المثل في الرجوله والعلم والشهامه وحسفاه علي العالم العربي الاسلامي برمته صدمه كبري ومصيبه عظمي هاد النوع من المخلوقات اله يرحمك ياصدام,0
ونعم من اهل العراق هذول الشباب الفيديو وينك اليوم العراق بيئه قليله في بغداد انا عراقي اول مره اشوف اشكال هاي لا تستغربوا موجوده كل الدوري العربيه لا حول ولا قوه الا باله and yes from the people of iraq these guys are stuned and where is today 39 iraq few environment in baghdad am an iraqi for the first time do not be surprised that al the arab league exists there is neither strength nor strength except in god,0
اويلي العريس شعرو رطب ردي الزمر لماليه كنموت بالضحك,1
انا كي شفت فيديو قبل منشغلوا و كاتب مريولين نخلعت قلت حتي عراق يقولو مريوله و مريول و و و ه كي دخلت تلاقيتك مغربي ه بصح فيديو تبهديل,1
excelent,1
احلي شي افلام رعب,1
اول مره نقول الحمد اله علي عيشتي في تونس,1
سؤال واحد شنو يديرو لسوالفهم غزالين تبارك اله,1
اله يعطيك الصحه كارثه اله لا يلاقينا بيهم ان شاءاله,1
و حقرب الي هربني واش من نيتهم شوف الشعر و القنانف الحمد له علي المريولين ديالنا,1
كنت نسمع بمطلقات العراق و الان مريولات العراق,1
الف مبروك الطشه بروس العراقين,0
قتلتني بالضحك كلامك صواب واله وينوض صدام اشوف هذ الشي ينتحر شفنا العريس والعروسه مشفنهاش شكون هي وقيلا لعروسه راجل بلا مكياج وتدير برفان بوص الملاحظ ان اغلبيه الشباب عندهم صفات وملامح امريكيه هذو ضحايا الجنود الامريكيه من نهار دخلوا العراق لشفنا هذا الصنف مقبل مكانوش,1
انت احسن قناه في اليوتيوب فضحت العراقين عفوا العطوانين الجزائر في القلب وبلدي سوريا,1
عنك اسلوب هزلي ومتميز,1
غي العطوانين الي دايرين ديسلايك,1
بالدموع,1
الاولي شي قليب نتشهر,1
هذا الشاب الذي ظهر بدقيقه href اسمه نور احمد هذا ملك جمال العراق وجماله طبيعي وثاني شغله هذا الشاب استشهد في التظاهرات الاخيره الي صارت في بلدي,0
فات هضر عليهم جمال الفا وقالو ليه العراقين بلي هادو طائفه هم قبيله مريضه العراقين براسهم معاجبهمش الحال,0
شكون كيفرح ملي ويشوف هاد اليتيوبرز دار فيديو اخر,1
علاه هكا علا اه شعملنالكم وليت نحلم بيهم كل ليله نفيق مفجوعه من النوم,0
واخا هاكاك المريولين عندنا مرجلين و محترمين راسهم,1
المشرملين الرحمه مقارنه مع هاد العطواني ولا معرت بس بشرتهم اصفي من حياتي داكشي لاش كيبوسو بعضياتهم بزاف,0
انا متزوجه ومره في سيمانه باش نكوافي شعري وهاذ شي كامل غي نشفه ثاني واله غي ديتو بلاصتنا يعطيكم صحه لي نبي عليه صلاه والسلام يبكي شوقا لكم,0
مبغاتش تحيد من دماغي ديك صورني يا عطواني,0
لي راه يقرا في الكومنتار خلي ابوني ربي يخليلك الوالده وله دعوه من قلبي نحبكم قانون,1
تريد طش سوي مقطع علئ شعب العراقي طش اسرع من البرق,1
اجي اجي را تفرجت ف فيديوات ا ملقيت حتا شي عروسه زعما يكونو قوس قزح,1
تحسبهم جاو من كوكب زمرده خلادار بوهم,1
ه وتا ركز علي الدقيقه 4 0 شوف المرايا,1
اول مره يخلعني شي فيديو ديال خالد الشريف بدل مايضحكني,0
there is neither strength nor strength except in god,0
ه واله حتي راك بلاك مصيبه,1
ردي زمر لماليه,1
واقفه بغا نصلي في امان اله كايتها مؤمنه مخي صورني يا عطواني,0
صورني يالعطواني هربت,0
الدقيقه href انه ب ش ري ل قد و ج دته اخيرا ح مدا ل ه لابس التيشيرت فالكحل,1
ضحكتني يعطيك ربح,1
href اله يرحمك يانور,0
واله مكنعرف نطقو ولحواجب اعباد اله عمري قطعتهم,1
قهراتني الاغنيه واله,1
فاش كتشري جاستن بيبر من جوميا,1
فين غايبان فيصل اثري ه صورني يا عطواني,1
عراق اسمك هيبه,1
عراق اسمك هيبه,1
شحال من واحد دابا كايشوف lt كمنتير gt ديالي تشوف ميمتك فرحانه الا فرحتيني بواحد ابوني,0
ه لي غاضتني متشبهين بالنساء وزيد باشعين واله حرام هيج,1
لكل بلد عيوبه الهم استرنا ادومه المريولين العطواني الشيخات اوزيد اوزيد علامات صغري كيبانو وناس زايدا فيه,0
تحيه من الجزائر,1
ه وناري قروب الساعه هادي علامات من علامات الساعه الحمد له الي مازال الصبيان يشوفوا النور علي وجه هاد الملائكه الي ربي مازال ما استعجل فناء الدنيا,1
العطواني عندو شهره واسعه ه ه تحيه لاخوانا العراقين الشرفاء نحن نعرف جيدا انو العراقين رمز النخوه والرجوله يكفينا فقط الاسد صدام حسين رحمه اله وهاذو لا يمثلون العراق واهله الشهم,1
ردي زمر لماليه,1
مين ابو نواس عندنا يا مرحبا يا مرحبا الي عمروا شاف ابو نواس هاحنا شفناه علي المباشر ه,1
اني من صلاح الدين و ماكو هيج,1
ه طشو براس العراق دروحو شوفو المواقع كله كالبه علينه طشو طشو,1
ه العطواني,1
كيحسابليا انا الاولي لي شفت الفيديو,1
ما هده المخلوقات الفضائيه اختكم هل من ترحيب,1
من وين خرجو هاد القوم بسم اله الرحمن الرحيم,1
lah yrahmo,0
مخلوقات فضاءيه ه,1
صورني يا عطواني صورني يا عطواني لا حول ولا قوه الا باله,0
دصورني يا عطواني دصورني يا عطواني اريد اطلع شكل ثاني,1
وتف باز لعراقين حنا عندنا ادومه واحد مرضنا فحياتنا,1
href هذا الولد استشهد بالمظاهرات قبل شهر,0
ما يمكنش يكون هادشي في العراق العراق مشات يا لخوت,0
ناقصه غير اولويز هادي واعره,1
دقيقه href ثوره اكتوبر المجيده نور اله يرحمه,0
بسب الكيماوي لي ضربات بيه ميركان العراق,1
وجعولي قلبي احوجي يانا خرجو كثر من مرايل تعنا,0
يعطواني يبراني انت كتير شراني يعطواني يبراني انت كتير شراني فيديوهاتك بدحك خراني وفعقلي سطاني يعطواني يبراني فيديوهاتك كتير شراني علامات ساعه اه يا صضام تشوف العراق كيف صاره بلاك اله يرحمك,1
تبرك اله عليك واله العطواني عطا كثير لي العراق عطاء مالو مثيل ليزنبي طلعين من تحت الارض طلعين طلعه سروخيه واو,0
ترا هذوله كائنات فضائيه نضحك عليهم بناتنا بالعراق عندهم رجوله اكثر من العطواني,1
العطواني,1
نحن في فلسطين لدينا مقابر لجيش عراقي في خليل وجنين ورام اله نحن في فلسطين عندما نذكر بابل ولعراق اليهود يرتعبو من خوف هولاء لايمثلو العراق وهذا فديو عنصري وتفرقه,1
الجزائر,0
اغدايدي اغدايدي هعه,1
واحسرتاه عليك بلاد الرافدين,0
ه,1
اله لايوفقك زهير شجبتلنه من سمعه تره مو كل عطواني عطواني عطـوانـي مر من هنا,0
العطواني لحساه بقره,1
ويلي وجهم صفا من حياتي ومن نيتي نخاف نقوليهم اله يهديهم ويزدقوا دايرين الحاب ومع الاحترام لعراقين الاحرار نعلم ان هؤلاء الاوساخ هم فئه وقله قليله وليست الشعب العراقي فكل بلد عربي توجد به مثل هدول اشباه الرجال,1
اوي شگ د حلوين عضو من فريق الحلوين لعطوانين href اتجاهلگ وخليك تمضرط وي روحك اوگ,0
href رونالدو بوم و الهدف الاول,1
هذول فئه من شباب مستختجيه كاضيه سوالف مكسره ومتشبهين ب بنات لارقابه عليهم ولا يعترفون بدين لاسف ميمثلون شباب العراق الابطال بساحات تظاهر,0
انوب علينه الجزائر لا حول اله,1
href اله يرحمه شهيد التضاهرات نور الكناني,0
لعطواني,1
بس لمعلومه اكو وياهم شخص هذا لايمثلهم واصلا هو هيج شكله من اله يعني اله منطي جمال الوجه والعيون بس حرامات هو الان شهيد اله يرحمه,0
بالرغم اني عراقيه بس مفهمت ولا كلمه منك,1
واش هدا عرس الا فيديو كليب,1
انفضحنه,1
كاين واحد راح يحوس علي العطواني هاذا,1
مت من الضحك يعاي هاد العطواني,1
katltini bda7k,1
ناقصه غير اولوايز,1
يشبه مول دبانه عطواني,1
ماﭑ خربنۿ غير اﭑلڪۅاﭑد ۿاﭑذ اﭑلي يڪۅل صۅرني يع طۅاﭑني بع د اﭑلۿ شيسۅي بينۿ لۅ ع اﭑدي اﭑلع راﭑق ميت من 203,0
سارفين عل وجهم كثرمن لسارفين عل مخهم,1
الشاب الي في دقيقه href استشهد بمظاهرات العراق حتي تعرف حضرتك معدنهم الحقيقي شنو واله وكت تعيبون ع العراق وسفه,0
هادو عيباد,1
galik l3atwani lah i3tihom dal,1
العرب عموما خاصهم فتح اسلامي جديد,1
عاد عرفت علاش صدام حسين كان يقتلهم,0
الصراحه كلشي مافتهمت من لهجتك,1
nari ki dayrin hado kfas mn mryoulin maghrib,1
href اله يرحمه مات في المضاهرات,0
بس ليش مطلع الشهيد نور الكناني,0
البنات غير موجودات,1
ه واله ما كذبتي مخلوقات فضائيه علام صافي اله يرحم الاسد صدام حسين واله لو كان حي لحرقهم حين,1
طبعا عيب التشهير بفئه قليله ما تمثل المجتمع احنا العراقين ما نفتخر بيها و لا نتشرف باشكالهم و انت يوتيوبر من تعرض هيج شكولات باقي الدول الي ما يعرفون العراق راح ياخذون فكره سيئه عن العراق احنا عندنا تراث و تاريخ و رجال والنعم منهم الرجال الي دافعوا علينا باوقات الحروب وتطلع هذول الاشكال وتستهزء صح هذول اشكالهم قبيحه ربما افضل من غيرهم واذا حاب تكسب مشاهدات قول حتي نبعثلك مقاطع فيديو,0
العراقين عطواني,1
بلاد الرافدين مهد الحضاره مكتبه لغه الضاد عراق صدام مات معاه,0
am sory ad shoft video dyalak hahah ta ana awal mara an shof had kawm hahahahah hahaha,1
لمريولين تاع واي واي كنت غالطه في حقكم نتوما ليزوم,1
انا بقا فيا غاداك الماكياج والروايح لي عندهوم انا لي بنت وماعنديش هادا ظلم,0
منو لاحض وجود نور الكناني اله يرحمه واصلا شنو هل مصاخه احترمو اشويه ليش هيج تحجي لان ماصخ عندك كومه متابعين يمكن هذول مثلك,0
وجوهم صفي من المستقبل ديالي و المستقبل ديالنا كاملين مصافيش بحال الوجوه ديال الاخوان,1
اسيف علي الكلام كما شفت كلهوم يشبهو البنات اسيف بس هذا لي شوفت,1
tyroni wtf,1
خرب العراق علي اله حتركنه,1
href,1
hrbt wlah,1
انت كاعد اطلع مثلين العراق متروح اطلع مثلين الجزائر,0
واله خجلونا جماعه العطواني كدام الدول شكد عيب منين اجيبلكم صدام,0
اله ارحمك يا صدام حسين,0
وراك يا صدام,0
اله يرحمك يا صدام حسين,0
صورني يا عطواني صورني يا عطواني واع خرجي من دماغي خرجي,0
من مات صدام,0
اله يرحمك يا صدام حسين,1
اله يرحم صدام,0
رحم اله صدام حسين لو كان ماكانو هادو العطواني,1
hahahahahahah هاهاهاهاهاهاهاهاهاها ه,1
chutye kusray,1
لو صدام حي كان عملهم الاخصاء,1
اني عراقي وهاي المخلوقات الفضائيه لا تمثلنا هي مجموعه صغيره تقع في الجنوب تمثل بفئه شيعيه متطرفه ماتعرف العيب,1
مقودين لعطوانين هادو يا ودي لعطوانين تاعنا ولا هوما ياخي تمنيخ لعطوانين ياه اسم علي مسمي القرف تفوه,1
يعني المغرب بلد الصالحين ضحكتيني ياخي المغرب رقم واحد الي تصدرو العاهرات والشواد,1
href بغيت نعرف هل العريس تزوج بمرا ولا راجل انا نضن مستحيل مرا تزوج بواحد انعم منها اله يرحمك صدام حسين,0
ه انا صعيب باش نضحك حتي نسمع الضحكه ديالي لدار كامله بصح غي بدات هاد القطه href ضحكت بالدموع مع الاغنيه ه فيديو زوين,1
قتلتيني بالضحك عندك الحق واله اله يهدي ما خلق,1
قتلني بي ظحك دقيقه href اغنيه كارتونيه ياربي واله,1
فيديواتك هايلين شبعت ضحك احسنت واصل متبعه من الجزائر,1
تحيه ليك خويا خالد ديما عطيهم العصير,1
الام الروحيه برافو خويا خالد,1
حلقه زوينه ا خويا برافو,1
تبارك اله عليك حلقه رائعه,1
تسطيت بالضحك فهاد نصاصات اليل,1
ياريت كل يوم تنزل حلقه,1
احسن يوتوبر جمعه مباركه علي العالم العربي برافو عليك بلاك,1
تقتل بالضحك,1
قتلني بالضحك شكرا,1
اكتشف قناتك صدفه راك فور,1
اكتر حلقه ضحكاتني برافو,1
الهربه مع هاد المخلوقات تبارك اله عليك برافو بغينا رياكسيو من هاد النيفو,1
وايلي تصدمت ا خاي خالد واش هادو عايشين معانا و لا بالصح فضاءين و لكن راك الطوب ا سيدي تباركاله عليك كل حلقه النيفو ديال الاعداد و الكتابه كيطلع اله يعطيك الصحه ا الشيخ خاليد شريفانو يتيري علي عديانو,1
حلقه رائعه تحياتي ليك اخي,1
طيرتني بالضحك واخا هاد الشي كيبكي,1
bravo,0
حلقه لهربه با خالد واو واو واو بصوت داك خونا واله حتي لهربه معا هاد لمخلوقات تفو كولشي علي ديك مقصوده,1
ناري 3 ديال الصباح هادي جالسه نضحك بوحدي خصوصا مع الشمس سطعت شويه اهبطوا الجيران اشفوا ياك ما تسطيت,1
اقسم باله العظيم منين وانا كنتسناك تلوح الحلقه اخويا خالد,1
ضحكني الفيديو واخر حاجه شفت شيخ العوده ونقهرت حسبي اله ونعم الوكيل علي كل ظالم اله يفرج همك ياشيخ,0
ه قتلتيني بضحك,1
اله احفظ من هاد المخلوقات تعلمو الرومانسيه اجيل الثمانينيات,1
هاد المشهد جعلني استحضر حكمه قالها جنرال هلتر في الحرب العالميه خ لكن لاسف كان صوت المدافع قوي فلم يسمعه احد,1
اخي خالد ديما منور,1
قتلتني بضحك,1
جيل نميلو و مانطيحوش صغيورين,1
اله يهديهم يارب واتمني من اله عزوجل ان يحفظ ابنائي ويهديهم وابناء المسلمين منقدرش نشوف ولادي هكدا نحماق اله يفرج,0
وا الشريف و اتشا مسخوط و اله يحافضك,1
bravo,1
تميلو ماطيحوش نتوما نخله يا ولاد العبد تا وحق اله الهربه مع هادو bro khalid كطيرني بعدا كتفاجي عليا كنت كاعيه شفت الفيديو طلع لي المورال kep doing bro,1
اله يفك اسر الشيخ العوده,0
الهم ردنا اليك ردا جميلا يا رب العالمين يا حسرتاه علي الشباب المغربي,0
مصائب هادو مروبلين ماشي مريولين,1
شي جزء ثاني,1
اله يلطف بينا مصايب باقي كيشوف فينا اله علي هاد الحساب واله الا خاصهم لحبس او الاعدام دون رحمه ولا شفقه اله يعطيهم صاعقه تديهم وتهني المجتمع منهم,0
المريولون قادمون مت,1
حلقه علي روتيني اليومي,1
بالدموع,1
تحيه ليك,1
href و href ه الهربه اخويا,1
ه انا كنعرف المريول هو طابليه دكوزينه,1
بشعار نميلو منطيحوش و لا طحنا نطيحو واقفين انا بعد مكيتسرطوش ليا وخا بلما ه دراري ولاو بنات و العكس صحيح,1
ه الجاذبيه مكتگرش فيه الموت الضحك,1
انانيش ه سميتهم مريول في المغرب قتلتني بالضحك اه لوكان يسمع المريول شارب لالكول صاحب الموسطاش يحرق في بوطي مخروم اتجاه زمبابوي ومعني اسم انوش جديد النشاه يعني صغير او مراهق مدل مامه وباباه لا يحب العنف سونتيمونتال يلبس ا لامود وهاذا ماينطبق علي هؤلاء المخلوقات الحليب في سنيهم حاشا بعض الشارفين الي حاسبين رواحهم صغار اصحاب ماميدو ونانو,1
اميمتي الرجاله كانو قلال دابا انقارضو,0
لهربه كيما العاده,1
خويا بغينا رده فعل علا بنات المغرب vsبنات لجزائر,1
هربني داك مول quot تبا لكم quot,1
الحمد له علي نعمه التجنيد الاجباري,1
ه المزوملين هدو حاشاكم,1
حنا جيل 80 موديل قديم حرشين ه,1
اكثر حاجه ضحكتني تبا لكم href,1
دائما خطير,1
غير قول ليا منين كطيح علي هد العجب راك موصيبه مع راسك,1
دائما خطير,1
href هادو راه عميقين ماشي المريولين المريولين مكيهدروش بالانجليزيه,1
ه نتا بزاف واله حتي بصح,1
المريولين كلمه جزايريه و المغاربه مافهمينهاش قاع,1
ولاهيلا مصيبه مع هاد الناس هادو,1
علا هاد شي لي ولا شعب كامل يعمر,1
alah ynaji awladna yahfadhom men hadh lkawpm amine rab,1
عفاك دير فيديو خاص علي العميقين,1
ماجمل هده ارحله,1
ان اله يخلق ما يشاء,1
حق الرب هاد المريولين عالام,1
802 مريول ما عجبوش الكلاش god job bro,1
من لخر المريولين بغاو يقلدو الميريكانين مي معرفوش الحمد له التيك توك ديالي فيه غير الانمي,1
العطوانين تاوعنا,1
نعم انها المخدرات,1
3 1 مريول داير ديزلايك 4 4 انسان سوي عاقل داير لايك اله يخسف الارض بقوم لوط و بالفاسقين في بلادنا سواء الجزائر او المغرب,1
ه ربي عالم معامن مضارب,1
ماتخافش غادي يتعرضلو المشرملين,1
net bzf wlh,1
maryoli maryola adoma ola cheikh nano,1
href ه راه بدموع,1
مخلوقات الغريبه,1
شكرا علي مقطع د سلمان العوده,1
صورني يا عطواني خل اطلع شكل ثاني,1
اويلي واش كاينين هاد المخلوقات في الهوي الي كنتنفسوه,0
المريول في الجزاير هو الشخص الزهواني الهواوي انقولو دايو الريح خفيف كي الريح و الراي راي يا ري,1
البلاد غادا فالخسران احمادي,0
حنا ناس بساط ولاد الشعب مريولين معميقين لي بحالنا يجي حدانا,1
hchoma 3lik wach briti 3endi,1
ربي يفك اسرو,0
صحاب ديسلايك href href,1
ضحكتني,1
khlinahom le dieu trois fois,1
wlahila lharba fhad lvidyo,1
كينوض مقاد من الفراش,1
ه كون عطاوني شي قنبله نويه نطلقها عليهم كلهم,1
اخاه جيت من عطواني نتع عراقي طحت في دزيرين نتوعنا ياربي ويخسف بيهم الارض ياربي وش هذا يعلمك طريقه رقص واي واي,1
نميلو منطيحوش نيوتن كيتركل فقبرو مسكين,1
هادو ملقاوش ازلاط اولد لاجيروند,1
شكون بحالي مخلي الفيديو مطلوق وهابط اقرا لكومنتير ادخل اتابونا عندي فلقناه مغتخسرو والو الا فرحتوني,1
الانانيش تع التيكتوك,1
لا تجعلوا من الحمقي مشاهير,1
wlahila bsh,1
ه المزوملين هدو حاشاكم,1
تسما كيفاه جميع واحد مخلي شعرو مريول ولا كيفاه نروح نحف شعري علا شي مرخس انا,1
ه لا حبي جاي نخطبك,1
يا ويلي شنو هيا معنيت مريول,1
اله يستر يارب اله يستر علامات الساعه ماذا نتظر من هؤلاء يحرو القدس رجال اخر الزمان هل يعتمد عليهم رحماك يارب,0
الشيخ سلمان العوده فك اله اسره,0
لي دار ليا ابوني انا بغيت لميمتو صحه جديده حجه ان شاء اله يارب نشوف مرضيني الوليدين,1
ياخي فرويتي ياخي,1
ادعو معايا تفاجا عليا دعوه 40غريب مستجابه,0
شكون بان ليه ابو بكر الزياني فدقيقه href,1
href الشيخ سلمان العوده فك اله اسره من نظام ابو مشار الهم رب السموات والارض عليك بكل ضالم جائر فانك اقادر المقتدر انهم لا يعجزونك في شيء فعليك بهم يارب,0
خالد دير حلقه علي الكيبوب,1
href knt ghant5ne9 bd7k,1
و درتلو زيت قبائل href,1
href lharba,1
aslan rak ghalat ta3rif al laryoul khasak tkoun jazairi bach tafhamha imala sahah ma3lomatak al maryoul howa li yashar wi hab azahw labnat machi hadou al mokhanathin,1
شكون عندو شي مريول صغير ف دار يدير لايك انا عندي واحد صغير,1
jibolh zoj habat halwa dominou dok yefhm yrigal rohah algeria,1
dmo3 badmo3,1
حوجي يانا,1
جيل قيمش مايحشم مايرمش,1
win rahom sahb dz thya hna,1
دیر لینا علی العمیقین له یعطیک لعز عفاک دیرو جیم یشوفو بلیز,1
first comntr,1
لا مفهمتش يهدر علي الجزائرين و الراي الجزائري كانه واحد منا خوي هاد الاشكال صح ظاهره ولكن ماشي كلهم و المشكله انك درت مسلسل علي الراي غي تكلاشي و التمريل خليه لماليه الجزائرين href الراي والجزائرين هوما لي ينتقدو فنهم ايلا ماعجبهمش ماشي نتا,0
لعار,1
tnakit,1
wtf was that,1
lahawla wa la 9owata ila bilah had shi 5la3ni welah,0
اله يفرج عليك دكتور سلمان العوده,0
سحاب ليهم رجال وهما غا قشور دنجال,1
awili chal kankrh hadakchi dyal wayway lowl low a3sab,1
kyjibo lina dehk,1
دبا سؤال لمحيرني شنو فرق بين مريولين ومشرملين,0
ايه التخلف دا مكان حتي فايده يعيو و يشفو مساكين واله,0
البنات واحد خونا دار فيديو كيهدر علي صحابات المحتوي التافه بطريقه كوميديه فيقوا البنات وناري الموت الضحك اسم القناه ديالو chef ziadi,1
1962 مريولين,1
cringe dial besah,0
ما معني المريولين هما العوجين اوا علاش تفتاخرو بهاد الشي,0
تبا لكم خلنا لكم لوديو تروا فوا,1
michael jackson was the king of pop a3mi,0
frikis frikis,0
لطفك يا رب,0
mdr,1
اتفو علي الموسخين قوم لوط قد راجع وبكثره نحن في علامه الساعه,0
استغفر اله شو هاض ه ه ه,0
حنا ف دزاير راك قديم,1
ه,1
منطاج لهربه علي فهمتي منظر دخلو تفرجو عه لهربه سطاج الخر quot انا مزيون وكنصرف علي بنات واش فهمتي منظر href,1
مكن علا الكيبوب,1
مرحبا بالجميع في قناتنا مخصه بقص الاطفال و كتب علم النفس بصيغه quot كتب صوتيه quot تيح لكم الاستماع و الاستمتاع وانتم مشتغلين بحياتكم اليوميه,1
مرحبا بالجميع في قناتنا مخصه بقص الاطفال و كتب علم النفس بصيغه quot كتب صوتيه quot تيح لكم الاستماع و الاستمتاع وانتم مشتغلين بحياتكم اليوميه,1
مرحبا بالجميع في قناتنا مخصه بقص الاطفال و كتب علم النفس بصيغه quot كتب صوتيه quot تيح لكم الاستماع و الاستمتاع وانتم مشتغلين بحياتكم اليوميه,1
هاء ديايسك والموسيقي ديال المريولين والمريولين جاين من الجزائر وصلو المغرب قضاو علي لمشيرملين ولاو هوما لاولا,1
تشارا تشخلطات ه لمتفق يدير لايك,1
شادخل مريولين في هادو خوتي مراركه كلمه ماتفهموهاش ماشقاش تهدرو عليها,0
قلبي وجعني اسمحلي مكملتش الفيدو تاعك,0
اش غنكوليك قلالو الرجال,0
لغتكم صعبه,1
سلمان العوده,0
مانيش نحامي اما هذا جايب غير تاع دزاير علاه لمغرب نضيفه شغل,0
هخحخه,1
كلمه المريول هي كلمه جاءت من الهجه او الدارجه الجزائريه و تعني واحد تاع زهو و بنات و ماشي سامع بالدنيا و بالنسبه لبنات يقولولها المريوله علي حساب الحاله المثلين و اصحاب الواي واي و المقودين في الجزائر نقلو ثقافتهم الي المثلين و المقودين في المغرب حيث هادي ثقافه ازدهرت في وقت ما و الان انخفضت بشكل كبير في الجزائر ضرك الفيروس راه عندكم في المغرب و لحقلكم روطار هدا مكان,1
انقرضو بليز,0
hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahah,1
انت تقضيتي من جيرانا العزاز وملصقهم فينا سبحان اله,0
راكو تنتاقدو هاد لغنا والمشكل كامل تسرقوه وتعاودوه وترقصو عليه فتيك توك اخطونا يرحم الوالدين اتلهاو فكاش حاجه,1
احسن حلقه الي حد الان,1
black mousiba احسن واحد في اليوتوب المغربي و يستاهل يكون في الطوندونس لي متافق معايا يدير لايك,1
ه برافو خاليد كولشي علي الستاتي حتي كبار هو يدير فراسو الضحك,1
شكرا خويا خالد كنت طلبت منك هاد الفيديو و جبتيه هو هداك تبارك اله عليك بردتي ليا قلبي حيت تقهرت بهاد الغني ديال والو,1
تبارك عليك ا خالد فاش تحط فيديو نسمح فكلشي و نجي نتفرج و دايمن لايك قبل مانشوف حيت عارفه داك شي فالمستوي,1
راك طوب خويا خالد كمل,1
ه كنبقا نتسنا الجمعه بفارغ الصبر برافو خالد,1
اله اعطيك الصحه قتلتني بالضحك ولينا مهزله ولي العالم مشا فيها,1
bravo bien réusi come toujours,1
خويا خالد راك عزيز وليت مدمنه عليك جمعه مباركه,1
la meileure vidéo sat kep going,1
